wavelength,transmission_u,transmission_g,transmission_r,transmission_i,transmission_z,transmission_q
817.5,0.000752506,0.000225079,0.000111495,98.99578857,0.000473172,-0.000219956
818.0,4.48e-05,0.000323206,0.000395823,99.05740356,0.000458646,7.34e-05
818.5,0.000449243,-0.000342791,0.000353993,98.92756653,0.000284823,-0.000236832
819.0,0.000832167,0.000587579,0.000177954,98.92152405,0.00033861,-2.36e-05
819.5,0.000255452,0.000272225,0.000797848,98.97071075,0.000124104,-7.97e-05
820.0,0.000299117,0.000661094,0.000519709,98.95726776,0.000442724,-2.17e-05
820.5,0.00088887,-0.000136308,0.000553671,98.9115448,-7.9e-05,-0.000259461
821.0,0.000685897,0.00026536,0.000349632,98.75055695,0.000685882,0.000235749
821.5,0.001477788,-4.61e-06,0.000610071,98.99305725,0.000601117,0.000231016
822.0,0.001455353,0.000199777,0.000877925,99.24667358,6.88e-05,-0.000376616
822.5,0.001647527,-4.46e-05,-0.000330269,99.07788849,0.000231523,0.000302516
823.0,0.001963912,-0.000303791,0.000262159,99.22970581,7.97e-05,1.77e-05
823.5,0.002460775,0.000212409,3.32e-05,98.66172028,0.000352301,1.26e-05
824.0,0.002178386,-0.000216405,0.000305705,98.90969849,0.00010182,0.000209307
824.5,0.002133298,-5.46e-05,-0.000309849,98.63478088,0.000402362,0.000521194
825.0,0.002436209,7.76e-05,0.000295848,98.94198608,-0.00033491,-0.000302747
825.5,0.002248462,-1.09e-06,8.11e-05,98.81349945,0.000717866,0.000474388
826.0,0.001948844,-0.000265951,0.000180398,99.09546661,0.000572501,-5.96e-07
826.5,0.001867323,-0.000152871,0.000129709,98.57242584,0.000562959,-0.000202235
827.0,0.001948212,0.000263988,-0.000302672,99.05687714,0.000548469,0.000275888
827.5,0.001781642,5.66e-05,0.00058634,98.89058685,0.000609093,-4.46e-05
828.0,0.002112485,-7.32e-05,-0.000226265,98.78726196,0.000298952,0.00018761
828.5,0.001862203,-0.000328444,0.000132446,98.37931061,0.001032147,0.00033812
829.0,0.00195527,0.000230062,-0.000121183,98.73278046,0.001009008,0.00024101
829.5,0.001586198,4.67e-05,0.000602104,98.93744659,0.001264434,0.000365439
830.0,0.001523768,-0.000140578,0.000124412,98.53202057,0.001510896,-0.000213588
830.5,0.002038684,0.000349604,-2.85e-06,98.82543945,0.002344932,0.000389898
831.0,0.002036748,-1.44e-05,0.000480117,98.76467896,0.003228715,0.000104414
831.5,0.002197215,-8.47e-05,0.000257494,98.77355957,0.004475317,-7.82e-05
832.0,0.002177612,0.000366138,-3.89e-05,98.47429657,0.007422444,0.000214514
832.5,0.00251329,-4.26e-05,0.000423233,98.30197144,0.011309307,0.000416377
833.0,0.002579832,7.44e-05,0.000101167,97.75229645,0.017490894,0.000384226
833.5,0.002717519,-7.19e-05,0.000220196,97.5869751,0.02803817,0.000436614
834.0,0.0022735,-4.5e-05,-1.9e-05,97.66345978,0.04542847,0.000394536
834.5,0.002580792,0.00039514,-0.000117576,97.80354309,0.078689128,0.000169984
835.0,0.002719447,0.000465842,-0.000174698,97.52494812,0.13482596,7.59e-05
835.5,0.002356379,3.41e-05,0.000451025,97.68106079,0.241797835,0.000435996
836.0,0.002228569,0.000516141,-0.000343272,97.48656464,0.445189714,0.000106123
836.5,0.002494625,0.00022388,9.58e-05,96.57155609,0.815570891,8.52e-05
837.0,0.002181879,-0.000143329,8.27e-05,95.10900116,1.564070225,-5.91e-05
837.5,0.001991812,0.000254666,0.00016935,93.91536713,2.820354939,-0.000341143
838.0,0.002019609,0.00017994,0.000427025,94.33362579,4.435089111,-0.000240517
838.5,0.002176614,4.33e-05,9.19e-05,94.95071411,6.966850758,3.2e-05
839.0,0.001426257,9.2e-05,2.18e-05,89.92393494,12.0114975,0.00035502
839.5,0.001593074,-0.000220938,0.000124523,70.66779327,20.4835968,0.000307833
840.0,0.001779208,7.79e-05,-0.00030321,44.43633652,33.98033142,0.000188671
840.5,0.002320342,6.7e-05,-2.84e-05,24.41139984,52.26810074,-0.000187909
841.0,0.001291879,-2.24e-05,-1.58e-05,13.88408089,69.87006378,-0.000151496
841.5,0.002101565,4.47e-05,0.000419285,8.659529686,83.33094788,-8.96e-05
842.0,0.001782502,0.000516277,0.000217727,4.604409218,92.03484344,0.000228177
842.5,0.001347482,-0.000128632,0.000462393,2.140617132,96.43531036,0.000593115
843.0,0.001282631,-8.56e-05,-3.5e-05,1.057267785,98.28118896,-1.06e-05
843.5,0.001187959,-0.000157045,0.000125924,0.541079164,98.92977905,0.000101179
844.0,0.001848785,0.000242967,8.73e-05,0.290756702,98.63716125,0.000108116
844.5,0.001527627,0.000668725,0.000564775,0.173096746,98.41654205,-0.00024729
845.0,0.000753706,8.41e-06,-0.000541291,0.104546189,97.85003662,-7.63e-05
845.5,0.000587113,0.000254795,0.00017243,0.066242859,97.78273773,-1.64e-05
846.0,0.000979169,-0.000186044,0.000456489,0.043379355,97.43679047,-0.000175926
846.5,0.000520099,-0.000222595,-4.86e-05,0.029066116,97.31977844,0.000406988
847.0,0.000861368,-0.000398735,0.000202724,0.02003739,97.45926666,0.000170513
847.5,0.001126894,0.000330625,0.000414089,0.014087974,97.9484787,2.64e-05
848.0,0.000509774,0.000188742,0.000700996,0.010158365,98.21405029,1.48e-05
848.5,0.000472986,0.000231545,0.000359643,0.007510019,98.29520416,-0.000132522
849.0,0.000836775,-0.000594158,0.000721324,0.005997959,98.6071701,0.00023475
849.5,0.000135333,-3.57e-05,0.000288234,0.004959706,98.72743988,8.53e-06
850.0,0.000311726,0.000266812,-2.85e-05,0.003681823,98.65185547,-1.38e-05
850.5,0.000409076,-0.000101965,0.0002511,0.002933454,99.3030777,-9.74e-05
851.0,9.5e-05,-0.000146456,0.000247353,0.002667456,99.14340973,-7.09e-06
851.5,0.000899198,-0.000321237,-0.000153755,0.002284128,99.29319763,0.000271735
852.0,0.000736478,-0.000126504,-0.000196254,0.002224013,99.27999115,-0.000195875
852.5,0.000652557,-0.00017936,-0.000266588,0.001721864,98.94527435,-5.69e-05
853.0,0.000328275,-0.000295488,-0.000208789,0.001316426,99.43458557,3.72e-05
853.5,0.000591578,0.000639835,0.000207853,0.000985809,99.01469421,-0.000270099
854.0,0.000566916,0.000334142,0.000105166,0.001049623,99.09648132,0.000299626
854.5,0.000445406,8.64e-05,9.97e-05,0.000732147,99.0778656,0.000327942
855.0,8.97e-05,0.000130638,1.29e-05,0.001196476,98.72533417,0.000255795
855.5,0.000798177,5.26e-05,-0.000178189,0.000693624,98.84449005,4.6e-05
856.0,0.000701442,7.38e-05,0.000287169,0.000779829,98.59305573,-0.000183897
856.5,0.00071014,7.97e-05,0.000134905,0.000676945,98.40792084,-0.000138171
857.0,0.000502718,0.000139012,-0.000229489,0.000770355,98.48072815,0.000355933
857.5,0.000461435,0.000189099,0.000603112,0.000936138,99.09828186,-0.000183493
858.0,0.000561314,-0.000267441,6.54e-05,0.000793643,98.53494263,-0.000109358
858.5,0.000720053,-0.000353127,-2.72e-06,0.000524009,99.06275177,0.000129725
859.0,0.000748069,0.000289015,0.000338806,0.000838779,99.12941742,-1.98e-05
859.5,0.001111901,-8.5e-05,-0.000152251,0.001028543,98.76615143,0.000218052
860.0,0.000435653,-0.000219961,-0.000196164,0.001293535,98.9940567,-0.000431588
860.5,0.000177983,3.58e-05,0.000107151,0.001103117,98.99298859,0.000504783
861.0,0.000680194,0.000269014,0.00016126,0.001041827,99.17986298,0.000351466
861.5,0.000795433,-0.000143869,5.79e-05,0.001430593,99.20603943,0.000348258
862.0,0.000120353,-0.000422841,3.72e-05,0.001372922,99.12169647,-0.000331243
862.5,0.000532656,-6.21e-05,0.000118105,0.00151942,99.18762207,-0.000411828
863.0,0.000186938,-0.000159616,0.000215193,0.001434081,99.01502228,6.5e-06
863.5,0.000144149,3.03e-05,0.000558893,0.001151519,98.97658539,-5.8e-05
864.0,-0.000202356,-0.000436773,0.00018029,0.00110881,99.20365906,-0.000430239
864.5,2.8e-05,0.000579236,-9.83e-05,0.000728991,98.88459015,0.000383927
865.0,2.57e-05,-0.000105584,-5.84e-05,0.000209569,98.80312347,5.63e-05
865.5,0.00029875,6.03e-05,1.44e-06,0.000949516,98.73470306,0.000329277
866.0,1.17e-05,0.000106836,0.000219316,0.001468621,98.76818848,-0.000195514
866.5,0.000184784,0.000263882,6.2e-05,0.000287929,98.67326355,0.000113538
867.0,-6.29e-06,0.000105178,0.000354554,0.000304587,98.71364594,-0.000236294
867.5,-0.000272326,0.000241581,-0.000282282,0.000514456,98.62427521,0.000149854
868.0,0.000129092,0.000253573,0.000946846,0.000818277,98.5478363,0.000186412
868.5,0.000238844,0.000261053,0.000144508,2.89e-05,98.37632751,0.000273512
869.0,0.00012778,0.000374049,0.000378175,0.000442719,98.61385345,-0.000155146
869.5,0.00033538,0.000652431,0.000179317,0.000389904,98.42901611,-8.86e-05
870.0,-7.15e-05,-0.000251665,-2.55e-05,0.000604642,98.56781006,-0.000152536
870.5,7.76e-05,7.09e-05,0.000502775,0.000645186,98.74531555,0.00022072
871.0,0.00053769,0.000188226,0.000370138,0.000900754,98.49123383,0.000250652
871.5,0.000131455,-8.32e-05,0.000498875,0.000371615,98.53869629,8.79e-05
872.0,-0.000104336,5.32e-05,0.00080142,0.000988571,98.49078369,0.000239208
872.5,-4.38e-05,-4.23e-05,0.001844438,0.000696303,98.76174164,-2.88e-05
873.0,-9.06e-05,-0.000351236,0.001725914,0.001036909,98.73278046,-0.000200697
873.5,3.86e-05,0.000146252,0.001517807,0.001101247,98.372612,0.000268493
874.0,7.73e-05,8.81e-05,0.001877686,0.000648146,98.64527893,0.000331312
874.5,7.59e-05,0.000440348,0.001300127,0.000698548,98.51542664,-0.00030532
875.0,3.57e-05,0.000154706,0.001611493,0.00048289,98.45691681,0.000214972
875.5,0.000178134,0.00025351,0.000783907,0.000852639,98.84391785,9.25e-05
876.0,-0.000169917,0.00025515,0.000695474,0.000979868,98.77167511,0.000331905
876.5,0.00015882,0.000527747,0.000581787,0.000948538,98.47575378,0.000106096
877.0,0.000361961,3.7e-05,5.5e-05,0.000889636,98.60211945,6.43e-05
877.5,0.000191849,0.000167079,0.000455132,0.000511299,98.66112518,0.000382454
878.0,0.000453452,6.73e-05,0.000935214,0.000995483,98.57645416,-0.000244981
878.5,-0.000350896,-0.000204329,0.000615265,0.000308482,98.65280914,0.000226368
879.0,0.000214881,0.000142814,0.000686185,0.000523307,98.83604431,-3.03e-05
879.5,0.000353669,0.000215305,0.000565146,0.000711869,98.95707703,0.000266289
880.0,-0.000290401,0.000488226,0.000735816,0.000382845,98.72631073,-0.000130703
880.5,0.00022766,0.000501651,0.001001422,0.000492497,99.02977753,0.000261827
881.0,-9.53e-05,0.000293504,0.001027666,0.001009538,98.9280014,4.25e-05
881.5,0.000767877,0.000120853,0.00184652,3.81e-05,99.07901764,1.06e-05
882.0,0.000193496,0.000112426,0.002089787,0.000432799,99.2818985,0.000501483
882.5,0.000273184,1.55e-05,0.002098099,-0.000180301,99.04950714,4.01e-06
883.0,0.000547588,0.000221125,0.002087895,0.000668539,98.8109436,0.000278027
883.5,0.000399554,-1.3e-05,0.00261692,0.000324363,99.04268646,7.75e-05
884.0,0.000334211,0.000446336,0.001831573,0.000317097,98.95817566,0.000358789
884.5,-0.000115313,6.98e-05,0.001420166,0.00043185,99.19533539,5.57e-05
885.0,0.000298732,0.000319108,0.001323637,0.000111958,99.13607788,1.93e-05
885.5,9.76e-05,-0.00015772,0.001289825,-0.000111553,98.78434753,3.72e-05
886.0,-8.64e-05,0.00010713,0.000901584,0.000213903,98.75767517,5e-05
886.5,-0.000556882,0.000367156,0.001188468,-0.000261459,98.72880554,-0.000100543
887.0,0.000277338,0.000511914,0.000973978,0.000433261,98.71588135,0.000281274
887.5,-9.3e-05,-0.000132839,0.000551628,0.000158488,98.9690094,6.54e-05
888.0,-6.81e-05,0.000116323,9.64e-05,0.000255218,98.94699097,-8.17e-05
888.5,-2.53e-05,-0.000533191,0.000704993,0.000270876,98.81911469,6.83e-05
889.0,-0.000522734,4.46e-05,0.0003159,0.000258816,98.69309998,-6.95e-05
889.5,0.000250031,0.000241995,8.26e-05,0.000291375,98.86238098,7.66e-05
890.0,0.00020209,1.76e-05,0.000113881,-0.000214871,98.63225555,4.27e-05
890.5,-7.99e-05,-0.000398627,5.51e-05,0.000401865,98.81195068,-0.0001549
891.0,-7.71e-05,0.000531996,-3.17e-06,3.21e-05,99.00843048,-8.33e-05
891.5,-0.000121329,-0.000341944,7.54e-05,-3.07e-05,98.71974945,7.36e-05
892.0,-0.000186121,0.000305337,-0.00013957,0.000213838,98.97264099,2.2e-05
892.5,0.000116624,-0.000124494,-0.000511576,0.000233873,98.88572693,-3.38e-05
893.0,0.00016933,0.000153073,0.000230483,0.00036764,98.83574677,0.000166042
893.5,0.000158641,0.000192794,9.13e-05,0.000318812,98.84669495,0.000784241
894.0,0.000208675,0.000347511,4.55e-06,0.000353475,98.86238861,-9.3e-05
894.5,0.000128084,0.000175119,0.000216044,0.000239034,98.84426117,-8.09e-05
895.0,-0.000220919,8.17e-05,-0.000290419,0.00071761,98.96042633,-0.000220196
895.5,7.23e-05,0.000333829,-1.18e-05,0.000186366,99.13023376,-0.000113555
896.0,0.000163763,-4.21e-05,0.000372843,0.000356245,99.02574158,0.000186067
896.5,-0.00013177,0.000295133,7.64e-05,0.000800997,98.86165619,1.02e-05
897.0,0.000251344,2.54e-05,0.000361994,0.000955417,99.13381195,0.000359999
897.5,0.000192116,0.000213548,-6.11e-05,0.000319196,99.04971313,-0.000110233
898.0,0.000506895,5.9e-05,-0.000125962,0.00103256,98.88026428,9.07e-05
898.5,6.43e-05,0.000300567,0.000202611,0.000186581,98.91723633,-0.000220674
899.0,0.000252983,0.000270187,0.000236646,-3.17e-05,99.04781342,0.000242987
899.5,0.000208452,-5.83e-05,7.49e-05,0.00050657,98.8651886,-0.000180372
900.0,0.000188212,0.000195539,6.97e-05,0.000575613,98.80802917,-3.01e-06
900.5,0.000443991,6.88e-05,0.000387258,0.00012605,98.43003845,-8.63e-05
901.0,-2.91e-05,-0.000548628,0.000790251,0.000357782,98.75923157,-0.000112662
901.5,0.000213897,0.000305388,0.000861136,0.000328718,98.99369049,1.91e-05
902.0,0.000220798,0.00047789,0.001858176,0.00028639,99.22808838,-7.38e-05
902.5,0.00045658,0.000544581,0.001602156,0.000315938,98.76998901,0.000240489
903.0,3.05e-05,5.91e-05,0.001529905,0.000104478,98.90448761,-0.000542323
903.5,-0.000229708,9.85e-05,0.000736517,0.000117667,98.8273468,0.000144231
904.0,0.000288057,-2.68e-05,0.000679426,0.000310876,98.97924042,0.00036152
904.5,-0.000239373,-7.97e-05,0.000229449,-4.54e-05,98.86712646,-9.9e-05
905.0,0.000214861,0.000206838,0.000144699,-0.000124851,99.09248352,-7.88e-05
905.5,0.000180645,0.000160801,0.000274612,-0.000360878,98.97817993,-0.000118529
906.0,-0.00012959,-7.03e-07,0.000142382,0.000182445,99.18367004,0.00010172
906.5,0.000233749,-0.000280474,0.000313188,-0.000236567,99.1437912,-0.00011499
907.0,0.000749746,-9.22e-05,0.000156674,4.39e-05,99.05802917,0.000264376
907.5,0.000412899,-7.23e-05,1.83e-05,0.000306188,99.28379059,-8.91e-05
908.0,-1.15e-05,-9.64e-05,0.000130841,0.000418629,98.99304199,4.92e-05
908.5,-0.00016696,3.76e-05,-0.000400234,0.00028316,98.87553406,-0.000171858
909.0,0.000305374,0.000480208,5.19e-05,-0.00030403,99.20742798,-0.000106829
909.5,0.000505985,0.000238238,0.000195337,-0.000232065,98.97635651,0.000165416
910.0,-0.000338293,-0.000325582,0.000281936,6.61e-05,99.12345123,3.53e-05
910.5,0.000389823,0.000294907,-0.000151761,0.000217109,99.07530212,0.000596372
911.0,-9.65e-05,0.000839983,0.000172737,0.000448835,99.05456543,-0.000297743
911.5,7.51e-06,-0.000103432,0.000202569,4.99e-05,99.04213715,0.00026971
912.0,1.84e-06,-0.000140544,0.000163325,0.000304012,98.947052,1.5e-05
912.5,0.000411447,5.15e-05,0.000397677,8.78e-05,99.01977539,-9.48e-06
913.0,0.000167642,1.18e-05,-0.000113479,3.21e-05,98.91265869,1.25e-05
913.5,-0.000163445,0.000225138,0.000601354,5.53e-05,98.95066833,0.00044252
914.0,0.000199578,0.000169998,0.00037459,0.000130263,99.23599243,-0.000153834
914.5,-0.000287209,6.25e-06,0.000700084,8.47e-05,99.17453766,-7.27e-05
915.0,0.000673685,0.000225241,0.000975495,-0.000266551,99.2780304,-8.9e-06
915.5,0.000106907,2.04e-05,0.000693527,6.8e-05,99.32277679,3e-05
916.0,0.000126549,-0.000162371,0.001013378,0.000278763,99.19016266,0.000376695
916.5,0.000151919,0.000166644,0.001110215,4.83e-05,99.26797485,-0.000388228
917.0,0.000355611,-0.000101895,0.000796196,3.12e-05,99.20980072,-2.37e-05
917.5,2.96e-05,3.19e-05,0.000638887,0.000211185,99.04654694,9.04e-05
918.0,-0.000199182,-0.000127234,0.000585314,-4.03e-05,99.14794159,-0.000171825
918.5,0.000129851,3.7e-05,0.000585994,-0.000298228,99.05126953,0.000441149
919.0,0.000174747,-0.000234641,0.001027214,0.000315798,99.1966095,-4.45e-05
919.5,0.000111296,-0.000246154,0.0009517,0.000213596,99.33082581,6.32e-05
920.0,0.000272081,-8.13e-05,0.000649729,-8.99e-05,99.12876129,0.000247304
920.5,7.59e-05,0.000114976,0.000802506,0.000107935,99.08338165,-2.68e-05
921.0,1.51e-05,-0.000161071,0.000699263,-0.000193976,99.24222565,-4.17e-05
921.5,-0.000161419,0.000140705,0.001016808,0.000151668,99.35800171,0.000207317
922.0,-0.000232796,0.000204819,0.000947731,4.76e-05,98.95794678,0.00049293
922.5,0.000159367,0.000321958,0.000680176,-0.000117592,99.11545563,-0.000127001
923.0,0.000348047,-0.000391716,0.001091286,0.000401614,99.14267731,-0.000140856
923.5,2.45e-05,-4.77e-05,0.001248668,5.71e-06,98.99012756,1.46e-05
924.0,0.000403145,0.000379626,0.001004634,0.000258077,98.76029968,-0.000121142
924.5,0.000273354,0.000379708,0.000881412,0.000372075,98.90357208,-0.000125847
925.0,-0.000119399,0.000301191,0.000667503,0.000467675,98.86075592,0.000332945
925.5,0.000380658,0.000199969,0.000838064,-0.000232282,98.92703247,-4.09e-05
926.0,4.76e-05,6.03e-05,0.0008043,-7.77e-05,99.21347809,0.000478795
926.5,0.000285397,0.000106878,0.000741336,0.000146774,99.07516479,-0.000174438
927.0,-1.25e-05,3.62e-05,0.000133143,0.000185274,99.18763733,-1.38e-05
927.5,0.000204472,0.000282846,0.000419161,4.24e-05,98.95936584,-6.82e-06
928.0,9.7e-06,-0.000196711,0.000445004,0.000253866,99.07616425,0.00012538
928.5,0.000414537,-2.31e-05,0.000381596,0.000243673,98.97525024,-0.000323935
929.0,0.000138913,7.17e-05,0.000189625,0.000280858,99.10194397,0.000289686
929.5,-5.72e-05,-0.000144987,0.000165292,-0.000300464,99.1838913,-0.000226299
930.0,8.99e-06,0.000201488,0.000444079,2.17e-05,98.98757172,-0.00034499
930.5,-0.000150739,5.05e-05,0.000577036,-0.000260558,99.16906738,-0.000223636
931.0,6.53e-05,7.26e-05,0.000151147,5.77e-05,99.22825623,0.000104688
931.5,0.000331051,-0.000752509,-0.000271211,1.9e-05,99.00679779,0.000359335
932.0,0.000143147,-8.35e-05,0.000155354,0.000237348,99.35207367,1.57e-05
932.5,-0.000109328,0.000180867,-0.000285123,4.79e-05,99.14642334,9.2e-06
933.0,9.8e-05,1.89e-05,-0.0001748,-0.000365772,99.13365173,0.000366602
933.5,-0.000112233,8.85e-06,-0.000283244,0.000411749,98.82276917,-4.74e-05
934.0,0.000270562,-0.000205785,-4.09e-05,-0.000118932,99.27164459,-0.00017964
934.5,0.000249282,0.000240129,-0.000109845,-0.000391231,98.83434296,-0.000163209
935.0,0.000316424,1.14e-05,-1.44e-05,-0.000134425,99.21469116,-8.8e-05
935.5,0.000535711,-0.000108758,0.000279337,-0.000378219,99.63324738,8.67e-05
936.0,0.000711082,7.28e-05,-0.000107059,0.000159997,99.13300323,0.000117438
936.5,4.52e-05,9.46e-05,-0.000401614,0.000344767,99.2805481,2.3e-05
937.0,0.000397621,-0.000177239,0.00022697,0.000477884,99.08352661,0.000162067
937.5,0.000455599,0.000739371,0.000103538,1.66e-05,99.33482361,0.000294407
938.0,-2.12e-05,8.07e-05,0.000334301,-4.29e-05,99.1076355,0.000542883
938.5,-0.000169502,0.000313295,0.000253815,-2.89e-05,99.4003067,-3.2e-06
939.0,0.00020119,-3.21e-06,0.000112152,0.000393603,99.02622986,-0.000229193
939.5,-7.03e-05,0.000292562,0.000118508,-3.79e-05,99.126091,-0.000216245
940.0,0.000418125,-6.15e-05,0.000371199,0.000119456,99.11421967,0.00019554
940.5,7.19e-05,-0.000466824,-5.16e-05,0.000364359,99.16456604,7.98e-05
941.0,0.000452644,-0.000241002,-0.000194786,-0.000320351,98.97709656,-8.66e-05
941.5,0.000185396,0.000174005,1.96e-05,0.000368008,99.13811493,0.000785801
942.0,-4.77e-05,0.000241829,9.71e-05,0.000347965,99.04718781,0.000146888
942.5,0.000160661,-7.15e-06,0.000126305,0.000333335,98.99521637,0.000231929
943.0,0.000270048,-0.000222932,-0.000257312,0.000148839,98.85932922,-3.75e-05
943.5,7.25e-05,-0.000117096,8.22e-05,0.000186245,98.96661377,0.000295245
944.0,0.000139218,-0.000126928,0.000134163,0.000260673,98.99940491,0.000217679
944.5,0.000261681,-2.87e-05,0.000468295,0.000217792,99.31794739,-0.000369446
945.0,0.000174866,4.33e-05,0.000271986,0.000335658,98.87355804,-7.47e-05
945.5,-3.57e-05,0.000291668,9.43e-06,0.000401137,98.91159821,0.000384656
946.0,0.000164448,0.000191459,-0.000172889,-4.81e-05,98.95595551,-9.68e-05
946.5,1.6e-05,0.00016328,5.51e-05,-0.0001037,99.10942078,-0.000146271
947.0,1.46e-05,-0.000241479,2.96e-05,0.000196346,99.02198029,0.000319359
947.5,0.000383331,0.000545567,-0.000303309,0.000116566,99.32809448,0.00027616
948.0,6.04e-05,0.000123576,0.000166825,-0.000242974,99.00810242,0.000285041
948.5,1.08e-05,-0.000126175,-7.43e-05,5.92e-05,99.34931183,-0.000165278
949.0,0.00038851,0.000116288,0.000147429,9.18e-05,99.59012604,-0.000331231
949.5,0.000279797,0.000126471,8.1e-05,0.000504141,98.95565033,-0.00012465
950.0,0.000357203,5.59e-05,4.95e-06,0.000458008,99.1015625,0.000528963
950.5,0.00048155,3.96e-05,0.000413406,0.000224107,98.96147156,-8.44e-05
951.0,0.000121908,8.77e-05,0.000106599,9.53e-05,99.09983063,-1.84e-05
951.5,0.000645305,0.000190621,-8.47e-05,0.000157085,99.31466675,3.47e-06
952.0,0.000669053,2.4e-05,0.000154051,-7.94e-05,99.13397217,0.000144231
952.5,0.000749288,0.000244093,6.02e-05,-8.17e-05,99.05249786,7.06e-05
953.0,0.000424307,-0.000114253,0.000160974,-1.15e-06,99.39147949,0.000404285
953.5,0.000526441,-0.000175337,0.000439834,-0.000165598,99.0241394,4.05e-05
954.0,0.000700811,0.000298051,-1.54e-05,0.000117593,99.28379822,3.32e-05
954.5,0.001103718,0.000255468,0.000244065,0.000298899,99.18121338,0.000248911
955.0,0.001398253,-0.000234922,0.00010703,-6.13e-05,99.05522156,-0.000180452
955.5,0.001209871,0.000165785,0.000433374,0.000364739,99.1510849,1.67e-05
956.0,0.001403574,0.000305021,3.33e-05,-1.8e-05,99.16628265,-0.000127888
956.5,0.000997283,0.000218415,-1.06e-07,0.000431546,99.20655823,0.000169047
957.0,0.001621016,0.000247254,-0.00030237,7.13e-05,99.22158813,-0.000279757
957.5,0.001581562,-0.000341917,-0.000352609,0.000112277,99.45350647,0.000120573
958.0,0.001534883,0.000120048,0.000118597,0.000201786,99.29301453,3.28e-05
958.5,0.001856433,0.000387028,-0.000149631,0.000192354,99.06344604,0.000362127
959.0,0.002413925,0.000235192,0.000100916,0.000268662,99.01686096,-0.000122374
959.5,0.002196943,0.000328894,0.00031354,-0.000461251,98.92597961,3.24e-05
960.0,0.002981719,0.000158889,0.000534102,-5.37e-05,99.03902435,0.000309089
960.5,0.00333425,-1.2e-05,-3.81e-05,0.000332962,99.2234726,1.6e-05
961.0,0.004167482,5.61e-05,0.000573389,0.00036606,99.35792542,0.000186056
961.5,0.004475139,0.000507641,1.76e-06,1.25e-05,98.92510223,8.35e-06
962.0,0.005096507,8.63e-06,0.000362182,0.000498257,99.21959686,2.6e-05
962.5,0.00586251,-6.64e-05,0.000424672,-0.000207622,98.89001465,8.91e-05
963.0,0.006279476,0.000148496,0.000465896,4.95e-06,98.8499527,0.000249194
963.5,0.00636459,0.00011772,0.00050905,0.000161788,98.97708893,9.47e-05
964.0,0.005954569,-0.000318836,0.000194708,0.000274703,99.13968658,0.000174429
964.5,0.006051082,-0.000177091,-2.73e-05,-0.000227238,99.14860535,-0.000164228
965.0,0.006009738,0.000222819,0.000740225,-5.33e-05,99.05285645,0.00010788
965.5,0.00538311,0.000431633,-0.000349923,-0.000355999,99.20667267,8.73e-05
966.0,0.004673528,4.66e-07,0.000437255,-0.000140386,99.37551117,1.46e-05
966.5,0.003986959,0.000173537,1.5e-05,0.000189811,98.93121338,6.66e-05
967.0,0.003519674,-0.000118682,0.000172273,0.000119154,99.05741119,0.00015835
967.5,0.003226773,0.000267713,0.000640761,-0.000189311,99.06860352,6.25e-05
968.0,0.002495973,0.000268862,0.000455701,-2.15e-05,99.16332245,6.27e-05
968.5,0.003223855,-8.49e-05,0.000569005,-0.000151069,99.15973663,-9.5e-05
969.0,0.002319432,0.00046946,1.36e-05,-9.85e-05,99.20304871,-2.21e-05
969.5,0.002141797,9.11e-05,4.14e-05,-0.000313151,98.96642303,0.000424225
970.0,0.002110728,0.000256471,0.000719513,-0.00031977,98.92256927,0.000174424
970.5,0.002085118,-4.83e-06,0.00033623,0.000171071,98.72930145,3.99e-05
971.0,0.001714187,0.000154282,0.000704496,0.000278732,98.82962036,0.000133055
971.5,0.001589378,0.000130106,0.000344554,-0.000317057,98.96682739,-9.93e-05
972.0,0.00137475,0.000102657,0.000284053,-9.84e-05,98.78174591,0.000589272
972.5,0.001500309,0.000399954,6.89e-05,2.94e-06,98.83440399,-0.000368551
973.0,0.001692994,-0.00017948,0.000250573,4.48e-05,98.94980621,-0.000179458
973.5,0.001331388,0.000222571,0.000394594,-6.77e-05,98.77851868,-0.000141263
974.0,0.001533872,-8.29e-05,0.000322432,1.17e-05,99.18399811,0.000308869
974.5,0.001526566,0.000161541,7.6e-05,-0.000320458,99.01883698,0.000312476
975.0,0.001486343,0.000340174,0.000545324,-8.07e-06,99.13800049,6.36e-05
975.5,0.00147181,0.000255052,0.000440184,0.000601283,98.87718201,0.000149688
976.0,0.00157579,1.37e-07,0.000327755,-1.09e-05,98.92274475,-0.000206747
976.5,0.001550086,-2.11e-05,-2.31e-06,-0.00019826,98.7789917,0.00034596
977.0,0.001564251,7.21e-05,1.31e-05,0.000221893,98.5627594,-0.000283186
977.5,0.00173709,0.000409518,7.95e-05,0.000108444,98.45859528,-9.81e-05
978.0,0.001634783,0.000683649,0.000432822,-0.000175467,98.08473206,1.98e-05
978.5,0.002324301,-0.000195534,-0.000156516,-0.000390236,98.54571533,-0.000588798
979.0,0.00130492,-0.000427157,0.000691321,-0.000109869,97.76819611,0.000262179
979.5,0.001673133,0.000125758,0.00056666,-0.000106336,97.5136261,-7.58e-05
980.0,0.001571831,0.000179823,-3.62e-05,-0.000279541,96.87641907,0.000511056
980.5,0.001501733,2.21e-05,2.4e-05,0.000143679,96.68066406,0.000159954
981.0,0.00154536,0.000249004,0.000452244,-9.86e-05,96.53388214,-0.000120943
